Season,TeamID,Rating
1985,1102,918.0239204565514
1985,1103,955.1740960760254
1985,1104,1094.9004590138857
1985,1106,965.5537756872495
1985,1108,1081.8816301292418
1985,1109,814.6700248912945
1985,1110,925.7150210097898
1985,1111,966.2225855597482
1985,1112,1070.2160958149932
1985,1113,976.1982169309697
1985,1114,1028.9212173600508
1985,1116,1071.1844597817926
1985,1117,988.896220692543
1985,1119,1025.223248973774
1985,1120,1090.330365761222
1985,1121,906.2117398237518
1985,1122,899.0774803257428
1985,1123,994.157419126425
1985,1124,956.5295014370529
1985,1126,895.6009320898446
1985,1129,993.74365447796
1985,1130,1044.8060255632265
1985,1131,1006.0152157642377
1985,1132,963.8189816365954
1985,1133,1046.9082258803314
1985,1134,962.7249179970865
1985,1135,919.7079203025098
1985,1137,1022.1399403566382
1985,1139,1063.462855943886
1985,1140,981.1161382726792
1985,1141,913.5492799450572
1985,1143,971.6676720027866
1985,1144,847.8269409777556
1985,1145,1032.8648678739428
1985,1147,881.8652846209095
1985,1149,968.8849644094321
1985,1150,903.0994775358303
1985,1151,1060.7438279857229
1985,1152,1011.1083416946351
1985,1153,1015.9785017071758
1985,1154,1027.6933261396869
1985,1155,1035.6233722326854
1985,1156,1049.9128528526878
1985,1159,819.1698444754853
1985,1160,966.1915609685026
1985,1161,1039.750444411328
1985,1162,1009.4582479270333
1985,1163,1024.7482452150582
1985,1165,979.2222064576141
1985,1166,1009.500759066455
1985,1168,1049.4703170125133
1985,1171,877.6442162435233
1985,1172,921.6579533983336
1985,1173,1083.2442817444744
1985,1174,946.826710814667
1985,1175,948.6013814887625
1985,1177,1072.2489802243297
1985,1178,1044.8975000405335
1985,1179,963.9933432495237
1985,1180,927.1990746984648
1985,1181,1122.5598419095884
1985,1182,959.8553947077954
1985,1183,1044.6016861117034
1985,1184,1000.9069419284222
1985,1185,994.9357448595755
1985,1186,954.2213042501286
1985,1187,860.4778636377855
1985,1190,934.7392354393912
1985,1191,960.4478709615672
1985,1192,1049.1005831461314
1985,1193,937.5974066085563
1985,1196,1037.8122754893277
1985,1197,949.1257643898563
1985,1199,1003.1008781599552
1985,1200,1037.3244944553553
1985,1201,1074.562718539283
1985,1202,896.4735193556268
1985,1203,978.4854649199309
1985,1204,1072.560988070818
1985,1206,1042.014339491773
1985,1207,1211.704947618698
1985,1208,1096.4254176120664
1985,1209,814.6346468819238
1985,1210,1152.1269215390034
1985,1211,957.8374353925542
1985,1212,879.3509844594137
1985,1215,943.2833068325199
1985,1216,912.428728302803
1985,1217,963.1027899880207
1985,1218,976.8677635604474
1985,1220,936.0858672289328
1985,1221,957.9622321900338
1985,1222,1000.4980101247492
1985,1223,1048.1501407804114
1985,1224,1027.9030876012898
1985,1225,881.8284911296914
1985,1226,977.3435296404411
1985,1227,969.7437360576816
1985,1228,1124.9514308632595
1985,1229,1076.3831116977226
1985,1231,1025.400279249222
1985,1232,984.6957787763166
1985,1233,1118.730482488548
1985,1234,1062.563212328114
1985,1235,1053.3387011546847
1985,1238,948.4390552641593
1985,1239,1012.557211391899
1985,1241,992.8817313053058
1985,1242,1111.1667129516895
1985,1243,1001.7957465739985
1985,1245,1016.7999542805474
1985,1246,1051.120875239499
1985,1247,995.7050164993457
1985,1248,980.5694168551207
1985,1249,1078.7604929605147
1985,1250,969.4630438958995
1985,1253,863.7596391225204
1985,1254,959.326547687296
1985,1256,1163.4928710115034
1985,1257,1019.4152598336603
1985,1258,939.5733510334892
1985,1259,988.5646859573674
1985,1260,1158.401725876546
1985,1261,1086.5601475725823
1985,1263,959.848748500399
1985,1264,914.169697878808
1985,1265,1017.1370447762916
1985,1266,1069.0646324510853
1985,1267,1063.086948838411
1985,1268,1095.6578055938971
1985,1269,975.0283723744883
1985,1270,1053.024056673318
1985,1271,825.1739435806488
1985,1272,1157.9282841749143
1985,1273,1068.3613839806976
1985,1275,1068.0941074140894
1985,1276,1197.4908896512202
1985,1277,1082.7230013384876
1985,1278,988.7654960211609
1985,1279,963.9042975925223
1985,1280,987.3254581354593
1985,1281,1044.9279102063242
1985,1283,1020.2614142798991
1985,1284,922.801323419056
1985,1285,1047.6343578657531
1985,1286,963.0922704146167
1985,1287,871.4769965558168
1985,1288,836.9513332163773
1985,1290,966.1930779013651
1985,1292,1034.2146984639653
1985,1293,994.9676485592563
1985,1296,961.214163628805
1985,1298,1110.0626651816215
1985,1299,1040.9779314015416
1985,1301,1114.2205288988293
1985,1304,988.7129064827104
1985,1305,1091.2685713602507
1985,1306,904.6819956104538
1985,1307,1038.726809248516
1985,1308,884.5616802240523
1985,1309,971.0984441771633
1985,1310,999.3135554002604
1985,1311,1034.436981498167
1985,1314,1126.8030997219635
1985,1317,903.1405377475193
1985,1318,1104.092397958106
1985,1319,997.386422907154
1985,1320,934.7634782869529
1985,1321,922.9234576570054
1985,1322,823.7278673229513
1985,1323,1120.8385407887754
1985,1325,1098.3137767280236
1985,1326,1097.7720745406923
1985,1327,889.0552921118208
1985,1328,1170.2955717496648
1985,1329,957.4327671352609
1985,1330,1089.293020611327
1985,1331,1039.3778296524051
1985,1332,1010.3216558144596
1985,1333,1066.9917719193538
1985,1334,908.2544954057405
1985,1335,1018.5441683567335
1985,1336,893.281967148798
1985,1337,1108.775723915369
1985,1338,1055.52710553066
1985,1339,961.5373083257707
1985,1341,898.429179882836
1985,1343,952.3856848254235
1985,1344,961.8762358787707
1985,1345,1101.7315150315135
1985,1347,973.8582464347156
1985,1348,882.2459593970311
1985,1349,949.9986839931739
1985,1350,1067.6254871021276
1985,1351,954.8348617004037
1985,1352,878.1036225957622
1985,1353,1004.9787791896549
1985,1354,940.0585013719422
1985,1356,999.2195561443976
1985,1359,1001.6847083175145
1985,1360,998.4567456220872
1985,1361,1092.1459369331462
1985,1363,1023.2138581728477
1985,1364,957.1859395415357
1985,1365,1069.2914641224168
1985,1368,1035.460331285506
1985,1371,925.8558817139811
1985,1373,1062.2955888527908
1985,1374,1056.6389801861274
1985,1375,999.8474230221841
1985,1376,980.2941305338015
1985,1378,1030.6754082808197
1985,1379,904.2079273509449
1985,1380,1038.8848236969566
1985,1382,969.792563064849
1985,1383,865.625833794062
1985,1384,931.6484013789204
1985,1385,1184.3530750837274
1985,1386,1066.2991789973046
1985,1387,967.7303906653553
1985,1388,1009.232005612785
1985,1389,989.4986941353088
1985,1390,927.3532668890322
1985,1391,951.9086755331227
1985,1393,1107.285887904197
1985,1395,1037.1824538698427
1985,1396,1120.5566462420359
1985,1397,1031.026919546535
1985,1398,889.7780199089688
1985,1399,1039.668568198985
1985,1400,1016.2505362960305
1985,1401,1067.5534537279402
1985,1402,877.8986997107597
1985,1403,1141.15791048622
1985,1405,1014.6678517733646
1985,1406,887.6590913862951
1985,1408,1008.6724936599732
1985,1409,1095.6950345535524
1985,1410,920.9906320262307
1985,1411,942.1935245816296
1985,1412,1098.6883389831241
1985,1414,965.1819117101691
1985,1416,933.7165433512008
1985,1417,1065.789377318977
1985,1418,992.0745685776122
1985,1419,996.8418825769472
1985,1423,922.0655397393335
1985,1424,1160.3722762014816
1985,1425,1068.957720994414
1985,1426,934.3678289691574
1985,1427,1004.648771051644
1985,1428,1015.7142486653239
1985,1429,1013.2028164275314
1985,1431,1073.962408156665
1985,1432,985.0625819492169
1985,1433,1153.8564350748766
1985,1434,885.8782885260405
1985,1435,961.5979550290764
1985,1436,898.7006497028519
1985,1437,1072.953292188077
1985,1438,1024.3238087489322
1985,1439,1051.9700714746807
1985,1440,973.9740407280957
1985,1441,954.9991344419249
1985,1442,975.5145255328645
1985,1443,992.0515034987677
1985,1444,939.67334288214
1985,1446,960.4642071452336
1985,1447,913.7783284985383
1985,1448,1022.8552432721701
1985,1449,1093.996928988726
1985,1450,970.3167164073617
1985,1451,1011.7162061344158
1985,1452,1087.626364334457
1985,1453,835.15428080891
1985,1455,1081.7969402564984
1985,1456,1027.8978038101864
1985,1458,1017.3284097364065
1985,1461,969.2066457629705
1985,1462,1012.4726605916838
1985,1463,981.3306015345969
1985,1464,1031.3468659060027
1986,1102,893.857074959147
1986,1103,1056.222599557262
1986,1104,1144.3168855212712
1986,1106,900.2167626199449
1986,1108,1050.6163625066347
1986,1109,788.1924689326617
1986,1110,899.5656015642552
1986,1111,1001.6410266740555
1986,1112,1129.9963083222872
1986,1113,1017.6347775717035
1986,1114,1077.3302762651415
1986,1116,972.4130105753002
1986,1117,1022.6917340872066
1986,1119,901.1534117236599
1986,1120,1122.849875883756
1986,1121,875.3727618061754
1986,1122,945.8454372458854
1986,1123,1081.20036719166
1986,1124,933.7175625192535
1986,1126,833.7373770684209
1986,1129,967.4549172096662
1986,1130,1013.509427075182
1986,1131,1088.0906595975468
1986,1132,890.0376471848377
1986,1133,1202.685970690723
1986,1134,839.5545571788889
1986,1135,979.8481751739864
1986,1137,966.6412818168055
1986,1139,913.3291145901859
1986,1140,1041.7363533268501
1986,1141,943.8202244861384
1986,1143,1064.25387066488
1986,1144,810.203683443428
1986,1145,1072.1197703942225
1986,1147,943.4031957775818
1986,1149,993.3686678767946
1986,1150,903.8272016870058
1986,1151,1054.336878291765
1986,1152,1080.7472566150716
1986,1153,1023.1307239674425
1986,1154,936.611759477491
1986,1155,1047.674041268856
1986,1156,1146.2482950318172
1986,1159,737.690689581493
1986,1160,925.3178836792231
1986,1161,952.6347285775112
1986,1162,933.1287381641249
1986,1163,964.6713791167836
1986,1164,874.4227477973373
1986,1165,979.6696967045267
1986,1166,997.29002964435
1986,1168,1017.6808824085316
1986,1171,902.8907826228544
1986,1172,1019.9531086403872
1986,1173,1086.993323889492
1986,1174,884.6936827220495
1986,1175,871.4042077907986
1986,1177,1075.9059128635115
1986,1178,973.8010805641625
1986,1179,1041.8874803952747
1986,1180,1035.0332136240256
1986,1181,1294.7214521862652
1986,1182,1004.6722066088676
1986,1183,1008.6607709194939
1986,1184,908.999708723601
1986,1185,919.5583233505656
1986,1186,1018.2697641453518
1986,1187,884.3181162019775
1986,1190,930.2155385270777
1986,1191,903.6485846941446
1986,1192,1042.917333841087
1986,1193,1096.7199886059193
1986,1196,1074.8265519918466
1986,1197,883.6257227849525
1986,1199,1008.0084656609752
1986,1200,982.403746153083
1986,1201,1000.6159841260619
1986,1202,893.8807614023905
1986,1203,961.5924979515563
1986,1204,941.8090548641346
1986,1206,1074.383173636544
1986,1207,1182.27951231549
1986,1208,1074.2654548868406
1986,1209,835.1470079718534
1986,1210,1225.102049571326
1986,1211,998.0387841776376
1986,1212,903.4515379874192
1986,1215,951.0693947344892
1986,1216,929.9068144156339
1986,1217,849.9859236045057
1986,1218,836.3424157702937
1986,1220,984.4347859971865
1986,1221,973.5365044581761
1986,1222,1010.3668004222599
1986,1223,955.0141368506142
1986,1224,970.6813215644987
1986,1225,908.310943122955
1986,1226,995.287839565789
1986,1227,948.8466579246766
1986,1228,1163.974004690525
1986,1229,1049.8342564951192
1986,1231,1170.2827260874383
1986,1232,942.4360522553671
1986,1233,1011.9805075600751
1986,1234,1104.4648760663003
1986,1235,1125.702746666262
1986,1238,926.2862001073399
1986,1239,1155.31805457441
1986,1241,882.4667454061253
1986,1242,1262.9027493188617
1986,1243,1028.262958194762
1986,1245,958.0865739643858
1986,1246,1227.6391223653795
1986,1247,999.7667089112042
1986,1248,945.657062521287
1986,1249,1056.9191900560463
1986,1250,898.9547907632489
1986,1253,869.7685538021241
1986,1254,853.2020401874573
1986,1256,1049.8178326958307
1986,1257,1208.9202602113237
1986,1258,1009.3561173989276
1986,1259,964.3310119327624
1986,1260,1046.77583788094
1986,1261,1094.9229398170287
1986,1263,901.6187337619723
1986,1264,804.7868598625657
1986,1265,1037.0283806204634
1986,1266,1086.7091992630237
1986,1267,1029.6922338524755
1986,1268,1135.3401013182759
1986,1269,918.8939111943882
1986,1270,1061.776670297965
1986,1271,790.5407090859367
1986,1272,1179.5478779600246
1986,1273,969.9097607231332
1986,1274,982.3578782561194
1986,1275,1122.706352188633
1986,1276,1229.4261067901273
1986,1277,1165.0353014161471
1986,1278,1008.0666333451242
1986,1279,976.01296463176
1986,1280,987.2420541434104
1986,1281,1096.9426256777638
1986,1283,1039.3066370956367
1986,1284,883.3888705998347
1986,1285,1046.3116397714239
1986,1286,1021.6598676795287
1986,1287,820.7821347522322
1986,1288,839.2064261207377
1986,1290,1058.3025548337996
1986,1292,1044.4611329960694
1986,1293,978.0155253304297
1986,1296,1003.8260063010728
1986,1298,1186.2298333394426
1986,1299,1052.4072103240342
1986,1301,1120.704103845119
1986,1304,1095.8091973392388
1986,1305,997.759135387423
1986,1306,889.4974952136879
1986,1307,1009.1862230304419
1986,1308,991.5956690553824
1986,1309,1002.7519683934602
1986,1310,992.0331794469886
1986,1311,902.947947099153
1986,1314,1199.888272451766
1986,1317,923.4861877969885
1986,1318,1173.3753953522073
1986,1319,1016.865967796987
